spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
847,9.0,383.0,15.458879171925451,75.0,1.5716790773453324,557.956554,54.932008,26.308381,84.4984,1.265628,1.4800094754510504,Yes,Yes,Yes,Yes,Yes,Yes
711,1.0,270.0,20.406972906178872,75.0,4.95276897740799,393.337519,51.895307,34.729195,84.4984,3.988323,1.4800094199635725,Yes,Yes,Yes,Yes,Yes,Yes
779,5.0,385.0,6.80651522610384,75.0,2.714837725433304,560.870166,54.977247,11.58353,84.4984,2.186181,1.480009358595179,Yes,Yes,Yes,Yes,Yes,Yes
651,8.0,206.0,17.281104276161948,75.0,6.244481483139365,300.095444,49.545188,29.408842,84.4976,5.028373,1.479949806265828,Yes,Yes,Yes,Yes,Yes,Yes
583,4.0,250.0,18.457098536173703,75.0,6.273700352250115,364.1935,51.226644,31.41014,84.4976,5.051902,1.4799497603417715,Yes,Yes,Yes,Yes,Yes,Yes
455,7.0,267.0,11.242336150262991,75.0,6.862942146587321,388.950214,51.79788,19.131689,84.4968,5.526247,1.479890226059723,Yes,Yes,Yes,Yes,Yes,Yes
387,3.0,307.0,2.646643667784542,75.0,5.585713079930672,447.219909,53.010423,4.503936,84.4968,4.497784,1.4798901592889473,Yes,Yes,Yes,Yes,Yes,Yes
191,2.0,276.0,16.928531907628834,75.0,9.381991490590435,402.052167,52.085648,28.807553,84.496,7.554467,1.479830726432212,Yes,Yes,Yes,Yes,Yes,Yes
259,6.0,201.0,16.334528856640294,75.0,9.828379894004524,292.798861,49.331388,27.796728,84.496,7.913903,1.479830706031665,Yes,Yes,Yes,Yes,Yes,Yes
327,10.0,242.0,11.914864665612992,75.0,1.9026093845341192,352.524001,50.943774,20.275715,84.496,1.531999,1.4798305903033313,Yes,Yes,Yes,Yes,Yes,Yes
131,9.0,235.0,19.239772865464406,75.0,4.638734482587072,342.319594,50.688635,32.739898,84.4952,3.735056,1.479771205837442,Yes,Yes,Yes,Yes,Yes,Yes
63,5.0,275.0,19.907872639521557,75.0,7.433721628318477,400.586759,52.053932,33.876789,84.4952,5.985548,1.4797711834395306,Yes,Yes,Yes,Yes,Yes,Yes
952,5.0,382.0,3.979866895336293,75.0,6.064992051796179,556.342699,54.906848,6.771093,84.488,4.882333,1.479235339355211,Yes,Yes,Yes,Yes,Yes,Yes
884,1.0,365.0,19.31402732316591,75.0,4.616458439890414,531.583992,54.511438,32.859659,84.488,3.71626,1.4792352585794186,Yes,Yes,Yes,Yes,Yes,Yes
824,8.0,393.0,24.73894485510696,75.0,8.928451734732743,572.35061,55.153243,42.08833,84.4872,7.187239,1.479175825121305,Yes,Yes,Yes,Yes,Yes,Yes
756,4.0,201.0,17.705727725823607,75.0,8.331838323020534,292.728938,49.329313,30.122728,84.4872,6.706977,1.4791757197108988,Yes,Yes,Yes,Yes,Yes,Yes
560,3.0,311.0,11.024655036243534,75.0,2.328609205105774,452.919019,53.120411,18.755811,84.4864,1.874439,1.4791164174475078,Yes,Yes,Yes,Yes,Yes,Yes
628,7.0,313.0,12.415096670633668,75.0,6.610385378281015,455.831681,53.17609,21.121314,84.4864,5.321102,1.4791161814308151,Yes,Yes,Yes,Yes,Yes,Yes
432,6.0,335.0,15.59913816720256,75.0,5.273564505908322,487.860374,53.765911,26.537606,84.4856,4.244904,1.4790566784227264,Yes,Yes,Yes,Yes,Yes,Yes
364,2.0,349.0,1.7851908845211255,75.0,8.01202620098776,508.248569,54.121523,3.037007,84.4856,6.449202,1.479056644165016,Yes,Yes,Yes,Yes,Yes,Yes
500,10.0,226.0,8.415632531917844,75.0,3.787162889542473,329.123715,50.347184,14.316864,84.4856,3.04844,1.4790565686406436,Yes,Yes,Yes,Yes,Yes,Yes
168,1.0,229.0,20.69318735645388,75.0,8.580075385012904,333.485372,50.461536,35.202933,84.4848,6.90627,1.478997163665177,Yes,Yes,Yes,Yes,Yes,Yes
304,9.0,227.0,24.31574994907216,75.0,9.76102064668602,330.572836,50.385343,41.365581,84.4848,7.856836,1.478997153319234,Yes,Yes,Yes,Yes,Yes,Yes
236,5.0,386.0,9.996186154607557,75.0,3.5059377859197736,562.119448,54.996572,17.005358,84.4848,2.821998,1.4789970169924358,Yes,Yes,Yes,Yes,Yes,Yes
108,8.0,375.0,8.99940144796221,75.0,9.3307355721247,546.088641,54.745263,15.309302,84.484,7.510298,1.478937586524474,Yes,Yes,Yes,Yes,Yes,Yes
40,4.0,308.0,21.64399997982832,75.0,2.666544919110337,448.520804,53.035652,36.819619,84.484,2.146299,1.4789375305394197,Yes,Yes,Yes,Yes,Yes,Yes
997,8.0,350.0,5.896552325521569,75.0,4.580685594786346,509.583113,54.144301,10.028887,84.4768,3.686135,1.4784017995053025,Yes,Yes,Yes,Yes,Yes,Yes
929,4.0,254.0,14.23952641423426,75.0,5.5769406561520105,369.811745,51.359614,24.21866,84.4768,4.487834,1.4784017197071748,Yes,Yes,Yes,Yes,Yes,Yes
733,3.0,377.0,19.314803927000582,75.0,0.5775270590821096,548.881887,54.789578,32.849985,84.476,0.464731,1.4783426916001945,Yes,Yes,Yes,Yes,Yes,Yes
801,7.0,254.0,18.5905845148154,75.0,4.062477237186346,369.803712,51.359425,31.618256,84.476,3.269042,1.4783422023104316,Yes,Yes,Yes,Yes,Yes,Yes
537,2.0,249.0,1.184490061597189,75.0,2.0711867467491114,362.516237,51.186549,2.014497,84.4752,1.666624,1.4782827983012203,Yes,Yes,Yes,Yes,Yes,Yes
605,6.0,249.0,2.638870203898146,75.0,8.587422064270086,362.516237,51.186549,4.488004,84.4752,6.91005,1.4782827912642826,Yes,Yes,Yes,Yes,Yes,Yes
673,10.0,392.0,17.449946566661833,75.0,4.575326962828084,570.708292,55.128284,29.677635,84.4752,3.681633,1.478282759603717,Yes,Yes,Yes,Yes,Yes,Yes
477,9.0,343.0,15.409842189392249,75.0,9.651833480615428,499.358908,53.968256,26.207385,84.4744,7.766352,1.4782231033428253,Yes,Yes,Yes,Yes,Yes,Yes
409,5.0,202.0,18.801233366899588,75.0,4.762350084200937,294.083089,49.369401,31.975094,84.4744,3.832027,1.4782230877433693,Yes,Yes,Yes,Yes,Yes,Yes
341,1.0,316.0,20.77252843337074,75.0,6.73324325402913,460.050773,53.256115,35.327658,84.4744,5.417907,1.4782230731801267,Yes,Yes,Yes,Yes,Yes,Yes
213,4.0,261.0,21.45619207758143,75.0,9.09221173713204,379.97039,51.594995,36.489545,84.4736,7.315864,1.4781635250076848,Yes,Yes,Yes,Yes,Yes,Yes
281,8.0,262.0,7.868659635020668,75.0,6.056461585806374,381.426216,51.628211,13.381862,84.4736,4.873209,1.4781635001134108,Yes,Yes,Yes,Yes,Yes,Yes
85,7.0,294.0,1.9566588204067128,75.0,2.309532103411453,428.003326,52.628943,3.327524,84.4728,1.85827,1.4781041001367017,Yes,Yes,Yes,Yes,Yes,Yes
17,3.0,208.0,12.265526678332243,75.0,5.9057279138230765,302.805074,49.623263,20.858944,84.4728,4.751802,1.478104032398874,Yes,Yes,Yes,Yes,Yes,Yes
906,3.0,319.0,11.682668625818922,75.0,8.23620273319539,464.307371,53.336112,19.863736,84.4656,6.625388,1.4775682066625129,Yes,Yes,Yes,Yes,Yes,Yes
974,7.0,290.0,21.220720098721337,75.0,5.869782083848999,422.09761,52.508258,36.081035,84.4656,4.721786,1.4775681201015112,Yes,Yes,Yes,Yes,Yes,Yes
846,10.0,391.0,2.894248145331229,75.0,6.449904082792092,569.091654,55.103644,4.920905,84.4648,5.188316,1.477508707738699,Yes,Yes,Yes,Yes,Yes,Yes
778,6.0,303.0,13.369017525025743,75.0,9.77518043391868,441.009645,52.888962,22.730484,84.4648,7.863175,1.4775086121270502,Yes,Yes,Yes,Yes,Yes,Yes
710,2.0,363.0,8.42722951750695,75.0,9.96177525537982,528.338287,54.458242,14.328278,84.4648,8.013272,1.4775085824969818,Yes,Yes,Yes,Yes,Yes,Yes
650,9.0,237.0,3.268142740362264,75.0,5.845099773619919,344.940643,50.754887,5.55649,84.464,4.701689,1.477449186170312,Yes,Yes,Yes,Yes,Yes,Yes
582,5.0,371.0,9.385006371337129,75.0,5.254315193449535,539.970373,54.647399,15.956369,84.464,4.226473,1.4774490876172544,Yes,Yes,Yes,Yes,Yes,Yes
514,1.0,388.0,18.31830322582416,75.0,6.089293411306983,564.712951,55.036555,31.144742,84.464,4.898114,1.4774490479265625,Yes,Yes,Yes,Yes,Yes,Yes
386,4.0,220.0,14.54987142179112,75.0,4.151870670931394,320.191108,50.108185,24.737109,84.4632,3.339601,1.4773895443391585,Yes,Yes,Yes,Yes,Yes,Yes
454,8.0,362.0,3.282060142615141,75.0,0.875848369180942,526.859913,54.433903,5.580027,84.4632,0.704498,1.4773893193120802,Yes,Yes,Yes,Yes,Yes,Yes
258,7.0,256.0,15.101720923034115,75.0,5.799351875337961,372.57792,51.424342,25.674769,84.4624,4.66465,1.4773300194662946,Yes,Yes,Yes,Yes,Yes,Yes
190,3.0,360.0,10.265890059783576,75.0,6.894224094152047,523.9377,54.385593,17.453266,84.4624,5.5453,1.4773299082748128,Yes,Yes,Yes,Yes,Yes,Yes
130,10.0,267.0,16.009809811480213,75.0,8.966221607384611,388.578684,51.789579,27.218023,84.4616,7.211704,1.4772704577638054,Yes,Yes,Yes,Yes,Yes,Yes
62,6.0,341.0,23.17386506758117,75.0,1.24180267498794,496.274648,53.914442,39.39752,84.4616,0.998806,1.477270246428099,Yes,Yes,Yes,Yes,Yes,Yes
883,2.0,329.0,9.928321083296408,75.0,6.580500237253281,478.716796,53.601573,16.87559,84.4544,5.291597,1.4767345468932398,Yes,Yes,Yes,Yes,Yes,Yes
951,6.0,365.0,2.3299084004266497,75.0,1.4679820558889216,531.099181,54.503513,3.960244,84.4544,1.180453,1.4767341483093146,Yes,Yes,Yes,Yes,Yes,Yes
687,1.0,316.0,3.42737832802946,75.0,7.33352479706484,459.790942,53.251208,5.825531,84.4536,5.896977,1.4766750782130376,Yes,Yes,Yes,Yes,Yes,Yes
755,5.0,322.0,20.914277995667742,75.0,7.801793274310527,468.521149,53.414584,35.548095,84.4536,6.273517,1.4766750671246958,Yes,Yes,Yes,Yes,Yes,Yes
823,9.0,210.0,13.369206142107972,75.0,7.300058483608822,305.557271,49.701852,22.723701,84.4536,5.870066,1.4766750224589016,Yes,Yes,Yes,Yes,Yes,Yes
627,8.0,313.0,8.71664230913028,75.0,1.7828679742092115,455.415939,53.168165,14.815386,84.4528,1.433589,1.4766154474732818,Yes,Yes,Yes,Yes,Yes,Yes
559,4.0,352.0,18.02797507765442,75.0,2.2913756624539263,512.161056,54.188131,30.641548,84.4528,1.842476,1.4766153492031333,Yes,Yes,Yes,Yes,Yes,Yes
363,3.0,212.0,23.83651660914543,75.0,4.567745449615441,308.453932,49.783806,40.513228,84.452,3.672791,1.476555897674105,Yes,Yes,Yes,Yes,Yes,Yes
431,7.0,367.0,2.9389714578590063,75.0,3.9323503591285034,533.974495,54.55041,4.99516,84.452,3.161888,1.4765558868325566,Yes,Yes,Yes,Yes,Yes,Yes
303,10.0,286.0,13.945786215626104,75.0,3.29377172329181,416.112769,52.384221,23.702129,84.4512,2.648357,1.4764965303558788,Yes,Yes,Yes,Yes,Yes,Yes
235,6.0,393.0,8.040826623165012,75.0,7.8362075477713855,571.791322,55.144751,13.666115,84.4512,6.300703,1.476496515474537,Yes,Yes,Yes,Yes,Yes,Yes
167,2.0,384.0,13.185704219431754,75.0,2.228705815789513,558.696864,54.943525,22.410301,84.4512,1.791991,1.4764964659452744,Yes,Yes,Yes,Yes,Yes,Yes
39,5.0,378.0,11.62530409646388,75.0,8.242818039920767,549.955271,54.806547,19.757818,84.4504,6.627468,1.4764368518719733,Yes,Yes,Yes,Yes,Yes,Yes
928,5.0,324.0,20.287881430926078,75.0,7.388517910099469,471.298014,53.465912,34.473396,84.4432,5.939209,1.4759009844071291,Yes,Yes,Yes,Yes,Yes,Yes
996,9.0,385.0,12.62202712257662,75.0,3.65095612972125,560.030048,54.964227,21.44749,84.4432,2.934796,1.4759009170168256,Yes,Yes,Yes,Yes,Yes,Yes
860,1.0,383.0,9.461423447403575,75.0,2.853755589563191,557.120801,54.918987,16.076957,84.4432,2.293972,1.4759008762344383,Yes,Yes,Yes,Yes,Yes,Yes
800,8.0,283.0,9.275259835921393,75.0,1.2269367990471225,411.649501,52.290552,15.760274,84.4424,0.986239,1.4758416878945744,Yes,Yes,Yes,Yes,Yes,Yes
732,4.0,298.0,7.841512337423882,75.0,8.377588094736959,433.468379,52.739148,13.324088,84.4424,6.734093,1.4758413883280126,Yes,Yes,Yes,Yes,Yes,Yes
604,7.0,232.0,4.622977633433845,75.0,0.6620692765247465,337.457978,50.564394,7.855065,84.4416,0.532172,1.475782579987242,Yes,Yes,Yes,Yes,Yes,Yes
536,3.0,368.0,15.38379896666681,75.0,3.667713309644729,535.278172,54.571591,26.139157,84.4416,2.948114,1.4757819760318105,Yes,Yes,Yes,Yes,Yes,Yes
476,10.0,309.0,24.24156700747539,75.0,5.868503160088778,449.449345,53.053615,41.188783,84.4408,4.716991,1.4757223960462122,Yes,Yes,Yes,Yes,Yes,Yes
340,2.0,400.0,2.5172089878446906,75.0,8.234451873740268,581.81145,55.295645,4.276983,84.4408,6.618696,1.475722255733787,Yes,Yes,Yes,Yes,Yes,Yes
408,6.0,218.0,2.2575764286682363,75.0,7.87027807336246,317.08724,50.023575,3.835842,84.4408,6.32598,1.4757222482360932,Yes,Yes,Yes,Yes,Yes,Yes
280,9.0,321.0,22.69972698144941,75.0,0.6560629703325869,466.893537,53.384357,38.568186,84.44,0.527317,1.4756633962616212,Yes,Yes,Yes,Yes,Yes,Yes
144,1.0,235.0,3.237020830756541,75.0,3.990231441983458,341.806795,50.675614,5.499891,84.44,3.20719,1.4756627734475265,Yes,Yes,Yes,Yes,Yes,Yes
212,5.0,214.0,21.442367016416597,75.0,3.604038201463888,311.262358,49.862532,36.431856,84.44,2.896783,1.4756627539538458,Yes,Yes,Yes,Yes,Yes,Yes
84,8.0,241.0,2.9306044455832234,75.0,0.6214542759620323,350.526155,50.894409,4.97916,84.4392,0.499487,1.4756039483792849,Yes,Yes,Yes,Yes,Yes,Yes
16,4.0,308.0,14.777541271031971,75.0,3.334827933223857,447.975336,53.025082,25.10736,84.4392,2.680333,1.475603334543438,Yes,Yes,Yes,Yes,Yes,Yes
973,8.0,284.0,15.52333378868453,75.0,5.666574093369113,412.987333,52.318735,26.369176,84.432,4.553394,1.4750674638953298,Yes,Yes,Yes,Yes,Yes,Yes
905,4.0,323.0,22.568296738869527,75.0,4.974979207593552,469.700382,53.436418,38.336313,84.432,3.997661,1.475067383326965,Yes,Yes,Yes,Yes,Yes,Yes
777,7.0,373.0,1.394448452941466,75.0,4.621837223975306,542.397624,54.686356,2.368669,84.4312,3.713797,1.4750080423524,Yes,Yes,Yes,Yes,Yes,Yes
709,3.0,263.0,13.816267592758267,75.0,1.4245153583068777,382.44122,51.651294,23.468892,84.4312,1.144645,1.4750074984602195,Yes,Yes,Yes,Yes,Yes,Yes
581,6.0,388.0,22.74214555792121,75.0,3.0912364036160844,564.19759,55.028625,38.629901,84.4304,2.483845,1.4749484127881658,Yes,Yes,Yes,Yes,Yes,Yes
513,2.0,245.0,9.881274219448091,75.0,7.315114191368596,356.258787,51.035312,16.784372,84.4304,5.877781,1.4749483146733653,Yes,Yes,Yes,Yes,Yes,Yes
649,10.0,250.0,2.581884502713219,75.0,6.380527762155151,363.529375,51.21079,4.385599,84.4304,5.12683,1.4749481311660937,Yes,Yes,Yes,Yes,Yes,Yes
453,9.0,375.0,10.983751606275886,75.0,0.5224914162711161,545.282203,54.732426,18.656628,84.4296,0.419817,1.4748892510409266,Yes,Yes,Yes,Yes,Yes,Yes
317,1.0,313.0,24.19600502710605,75.0,3.8460026706572616,455.128879,53.162688,41.098514,84.4296,3.090229,1.47488885803672,Yes,Yes,Yes,Yes,Yes,Yes
385,5.0,358.0,4.022173247393029,75.0,9.746544364697067,520.562743,54.329462,6.831927,84.4296,7.831263,1.4748887046641783,Yes,Yes,Yes,Yes,Yes,Yes
257,8.0,350.0,9.29357498663396,75.0,9.483244534374585,508.918988,54.132973,15.785399,84.4288,7.619507,1.4748292879351266,Yes,Yes,Yes,Yes,Yes,Yes
189,4.0,227.0,20.473813661557045,75.0,4.065759915748041,330.070315,50.372129,34.775349,84.4288,3.266718,1.4748292796317126,Yes,Yes,Yes,Yes,Yes,Yes
61,7.0,220.0,17.497238081709824,75.0,6.773792272474661,319.884978,50.099877,29.718887,84.428,5.442402,1.474769677446539,Yes,Yes,Yes,Yes,Yes,Yes
950,7.0,321.0,22.857094502725296,75.0,8.06748862505243,466.649898,53.379824,38.814744,84.4208,6.480319,1.4742338276001554,Yes,Yes,Yes,Yes,Yes,Yes
882,3.0,217.0,23.77176470237336,75.0,5.66709246373048,315.461146,49.978918,40.36799,84.4208,4.552169,1.4742337274624642,Yes,Yes,Yes,Yes,Yes,Yes
822,10.0,366.0,23.400903518809532,75.0,8.81150744036966,532.056533,54.519156,39.737325,84.42,7.07778,1.4741742786916012,Yes,Yes,Yes,Yes,Yes,Yes
686,2.0,231.0,21.2662813284612,75.0,5.384447768138357,335.806173,50.521773,36.1125,84.42,4.325019,1.4741742643418556,Yes,Yes,Yes,Yes,Yes,Yes
754,6.0,297.0,7.885105535518436,75.0,6.129117912631623,431.750793,52.704663,13.389782,84.42,4.92317,1.474174236391844,Yes,Yes,Yes,Yes,Yes,Yes
490,1.0,232.0,24.389118451017,75.0,4.089442188472609,337.252542,50.559105,41.414497,84.4192,3.28473,1.474114799107442,Yes,Yes,Yes,Yes,Yes,Yes
626,9.0,319.0,16.644098911566637,75.0,3.0719288026515432,463.722245,53.325159,28.262891,84.4192,2.467441,1.4741147777906214,Yes,Yes,Yes,Yes,Yes,Yes
558,5.0,227.0,14.761592341260233,75.0,2.221754014383262,329.984168,50.369862,25.066258,84.4192,1.784562,1.4741147187620312,Yes,Yes,Yes,Yes,Yes,Yes
430,8.0,356.0,2.763777178394812,75.0,0.7037390859715034,517.496953,54.278156,4.69299,84.4184,0.565244,1.4740555664930537,Yes,Yes,Yes,Yes,Yes,Yes
362,4.0,214.0,10.794781256744812,75.0,2.333269002365316,311.079629,49.857431,18.329914,84.4184,1.874085,1.474055141000549,Yes,Yes,Yes,Yes,Yes,Yes
166,3.0,374.0,23.421961448380483,75.0,6.072694616759309,543.650701,54.706399,39.770417,84.4176,4.877471,1.473995678876169,Yes,Yes,Yes,Yes,Yes,Yes
234,7.0,338.0,20.10744316389308,75.0,4.848875944992351,491.320687,53.827301,34.142375,84.4176,3.894524,1.4739955548465613,Yes,Yes,Yes,Yes,Yes,Yes
38,6.0,240.0,11.812347157330102,75.0,5.220506140228899,348.85917,50.853003,20.05688,84.4168,4.192902,1.473936054299443,Yes,Yes,Yes,Yes,Yes,Yes
106,10.0,342.0,3.1898177510518524,75.0,7.980138057669671,497.124317,53.9293,5.416179,84.4168,6.409328,1.4739359299344337,Yes,Yes,Yes,Yes,Yes,Yes
927,6.0,246.0,9.853867972029295,75.0,0.1429425139025369,357.510631,51.065779,16.728097,84.4096,0.114779,1.4734007621592018,Yes,Yes,Yes,Yes,Yes,Yes
995,10.0,270.0,11.550531998089864,75.0,5.457603665589043,392.389717,51.874352,19.608384,84.4096,4.382312,1.4734003110939509,Yes,Yes,Yes,Yes,Yes,Yes
859,2.0,301.0,21.88089220135341,75.0,3.375858940962225,437.44187,52.818407,37.145382,84.4096,2.710726,1.473400205346267,Yes,Yes,Yes,Yes,Yes,Yes
731,5.0,259.0,21.42798515403469,75.0,1.170323157089348,376.395279,51.512883,36.375706,84.4088,0.939714,1.473341102351403,Yes,Yes,Yes,Yes,Yes,Yes
663,1.0,383.0,10.406991624048649,75.0,8.939166720774375,556.599968,54.910864,17.666695,84.4088,7.177731,1.4733406998766012,Yes,Yes,Yes,Yes,Yes,Yes
799,9.0,297.0,19.924480390708368,75.0,3.4929549553275647,431.619297,52.702017,33.823387,84.4088,2.804679,1.4733405722236634,Yes,Yes,Yes,Yes,Yes,Yes
535,4.0,206.0,10.486321506103094,75.0,0.600536888752189,299.365792,49.524043,17.800965,84.408,0.48219,1.4732818853003655,Yes,Yes,Yes,Yes,Yes,Yes
603,8.0,341.0,16.053217765594525,75.0,2.4789905690170952,495.552112,53.901787,27.251003,84.408,1.990462,1.4732810155688048,Yes,Yes,Yes,Yes,Yes,Yes
407,7.0,392.0,5.181908833748253,75.0,1.243538345044096,569.654547,55.112231,8.796308,84.4072,0.998451,1.4732218259519363,Yes,Yes,Yes,Yes,Yes,Yes
339,3.0,400.0,6.3128128017757605,75.0,9.634488282936717,581.28015,55.28771,10.716022,84.4072,7.735642,1.4732216776887794,Yes,Yes,Yes,Yes,Yes,Yes
279,10.0,347.0,12.921454876572888,75.0,0.4758410378809871,504.249556,54.05291,21.933725,84.4064,0.382048,1.4731630268714784,Yes,Yes,Yes,Yes,Yes,Yes
211,6.0,261.0,16.596079661902543,75.0,4.323973782440956,379.277044,51.579131,28.171273,84.4064,3.471679,1.4731620846919538,Yes,Yes,Yes,Yes,Yes,Yes
143,2.0,256.0,14.254033817289592,75.0,9.267815322638205,372.0112,51.41112,24.195731,84.4064,7.441045,1.4731619971422292,Yes,Yes,Yes,Yes,Yes,Yes
83,9.0,293.0,12.851085264282023,75.0,6.7659245955140594,425.769178,52.583484,21.813787,84.4056,5.432159,1.473102574942111,Yes,Yes,Yes,Yes,Yes,Yes
15,5.0,351.0,21.94527363996483,75.0,1.6382335991431975,510.051131,54.152274,37.250513,84.4056,1.315289,1.4731024795730503,Yes,Yes,Yes,Yes,Yes,Yes
836,1.0,344.0,18.83938493247091,75.0,2.317450701305016,499.78126,53.975599,31.972057,84.3984,1.86018,1.4725667892744574,Yes,Yes,Yes,Yes,Yes,Yes
972,9.0,340.0,18.295186442494558,75.0,7.631672745847362,493.96985,53.874009,31.048506,84.3984,6.125821,1.4725666461906115,Yes,Yes,Yes,Yes,Yes,Yes
904,5.0,398.0,11.849024445889537,75.0,8.979083474912779,578.235295,55.242092,20.108814,84.3984,7.207366,1.4725666134061892,Yes,Yes,Yes,Yes,Yes,Yes
776,8.0,371.0,15.321737027654727,75.0,6.478934236530117,538.996545,54.63172,26.001725,84.3976,5.200402,1.4725071415848543,Yes,Yes,Yes,Yes,Yes,Yes
708,4.0,392.0,11.77427111280017,75.0,6.899123531246014,569.505783,55.109963,19.981504,84.3976,5.537673,1.4725070103761473,Yes,Yes,Yes,Yes,Yes,Yes
580,7.0,389.0,13.238849495751326,75.0,2.2602696353220213,565.135018,55.043044,22.466462,84.3968,1.814188,1.4724477766748632,Yes,Yes,Yes,Yes,Yes,Yes
512,3.0,206.0,9.181503562463988,75.0,3.2765963216666703,299.274585,49.521397,15.581105,84.3968,2.629935,1.4724477341407367,Yes,Yes,Yes,Yes,Yes,Yes
452,10.0,252.0,11.883973669778737,75.0,2.00798823199601,366.094921,51.271874,20.166773,84.396,1.611655,1.4723880921147678,Yes,Yes,Yes,Yes,Yes,Yes
384,6.0,210.0,6.845653531936567,75.0,3.3778363364558635,305.079101,49.688249,11.616884,84.396,2.711125,1.4723880864125618,Yes,Yes,Yes,Yes,Yes,Yes
316,2.0,219.0,4.378168360141184,75.0,8.163096940785504,318.15392,50.052746,7.42963,84.396,6.55188,1.472387973045017,Yes,Yes,Yes,Yes,Yes,Yes
256,9.0,258.0,11.601514806491547,75.0,7.66409226480336,374.803308,51.476068,19.687008,84.3952,6.151209,1.4723284828775436,Yes,Yes,Yes,Yes,Yes,Yes
120,1.0,345.0,24.28443344340585,75.0,9.832845844759488,501.19047,54.000056,41.209087,84.3952,7.891853,1.472328478357758,Yes,Yes,Yes,Yes,Yes,Yes
188,5.0,329.0,17.92546914460006,75.0,2.061517048287144,477.946854,53.587592,30.418343,84.3952,1.654576,1.4723284366033904,Yes,Yes,Yes,Yes,Yes,Yes
60,8.0,296.0,11.896751833769038,75.0,8.953257359428195,429.997535,52.669319,20.187554,84.3944,7.185709,1.4722689132794344,Yes,Yes,Yes,Yes,Yes,Yes
949,8.0,376.0,11.382838875567398,75.0,3.012318066382202,546.106066,54.74554,19.311609,84.3872,2.417066,1.471733115722146,Yes,Yes,Yes,Yes,Yes,Yes
881,4.0,294.0,17.29748936592148,75.0,8.912097898368117,427.008466,52.60873,29.346138,84.3872,7.151015,1.471733054049725,Yes,Yes,Yes,Yes,Yes,Yes
753,7.0,347.0,4.30239010542092,75.0,5.027616725613192,503.975209,54.048183,7.299077,84.3864,4.034026,1.4716734873575943,Yes,Yes,Yes,Yes,Yes,Yes
685,3.0,263.0,2.851962023221032,75.0,0.1462244620433495,381.975447,51.640709,4.838401,84.3864,0.117327,1.4716707481556028,Yes,Yes,Yes,Yes,Yes,Yes
557,6.0,209.0,14.818219857683946,75.0,7.8203183379224255,303.540419,49.644331,25.138797,84.3856,6.274654,1.471613954173527,Yes,Yes,Yes,Yes,Yes,Yes
489,2.0,310.0,21.2837238718806,75.0,1.8047773087516428,450.227415,53.068639,36.107387,84.3856,1.448068,1.4716139350373263,Yes,Yes,Yes,Yes,Yes,Yes
625,10.0,282.0,20.435582024751305,75.0,3.649121603536732,409.561713,52.246387,34.668533,84.3856,2.927883,1.471613880883406,Yes,Yes,Yes,Yes,Yes,Yes
361,5.0,280.0,12.744328906950749,75.0,7.606611081234277,406.648165,52.184376,21.620001,84.3848,6.103027,1.4715545206665963,Yes,Yes,Yes,Yes,Yes,Yes
293,1.0,319.0,16.512174613372547,75.0,7.076493783150011,463.288445,53.317029,28.011928,84.3848,5.677697,1.471554477289,Yes,Yes,Yes,Yes,Yes,Yes
429,9.0,277.0,22.832819898765504,75.0,2.352376310383222,402.29122,52.090811,38.73453,84.3848,1.887387,1.4715543711907155,Yes,Yes,Yes,Yes,Yes,Yes
165,4.0,202.0,10.958618165232284,75.0,7.076577559106737,293.361217,49.348054,18.590232,84.384,5.677618,1.4714949056619724,Yes,Yes,Yes,Yes,Yes,Yes
233,8.0,254.0,2.103783248253106,75.0,7.162369618976189,368.879946,51.337701,3.568864,84.384,5.74645,1.4714948615769414,Yes,Yes,Yes,Yes,Yes,Yes
37,7.0,394.0,13.541740843125227,75.0,3.5323807640206293,572.18714,55.150762,22.971735,84.3832,2.833996,1.4714353092978163,Yes,Yes,Yes,Yes,Yes,Yes
858,3.0,296.0,2.0165239084031086,75.0,3.274274773782708,429.782232,52.664969,3.420072,84.376,2.62631,1.4708995265490443,Yes,Yes,Yes,Yes,Yes,Yes
926,7.0,283.0,14.296514494230282,75.0,9.642162086355713,410.906661,52.274864,24.247224,84.376,7.73402,1.4708994606955028,Yes,Yes,Yes,Yes,Yes,Yes
798,10.0,266.0,1.389813546614743,75.0,3.788959317417044,386.21481,51.736578,2.357104,84.3752,3.039062,1.4708402482330825,Yes,Yes,Yes,Yes,Yes,Yes
662,2.0,249.0,17.763519107485145,75.0,9.873196833857117,361.531908,51.162933,30.126671,84.3752,7.919129,1.470839975769075,Yes,Yes,Yes,Yes,Yes,Yes
730,6.0,238.0,21.301414641602523,75.0,0.5748077195398671,345.560619,50.770485,36.12689,84.3752,0.461044,1.4708396539769282,Yes,Yes,Yes,Yes,Yes,Yes
534,5.0,257.0,2.0900167025062606,75.0,0.427403340629054,373.139264,51.437419,3.544559,84.3744,0.342804,1.4707813905805247,Yes,Yes,Yes,Yes,Yes,Yes
466,1.0,285.0,14.352897654768402,75.0,8.580579388397844,413.792569,52.335654,24.341762,84.3744,6.882164,1.470780473051262,Yes,Yes,Yes,Yes,Yes,Yes
