spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,scalarization
160,9.0,352.0,13.197781398229456,75.0,4.687131291058499,16055.972695,84.112732,441.88309,79.525,0.049,396.96626,Yes,Yes,Yes,Yes,Yes,cosine+llm
161,5.0,319.0,22.103830123515426,75.0,8.539573638045372,28907.011345,89.220064,159.954165,86.04,0.198,83.325823,Yes,Yes,Yes,Yes,Yes,cosine+llm
162,5.0,335.0,21.73664642628612,75.0,0.9951667916803963,28907.011345,89.220064,159.954165,86.04,0.198,88.834158,Yes,Yes,Yes,Yes,Yes,cosine+llm
163,2.0,264.0,7.629937667728983,75.0,8.09520935633736,28907.011345,89.220064,159.954165,86.04,0.198,111.174579,Yes,Yes,Yes,Yes,Yes,cosine+llm
164,8.0,341.0,19.960148368074723,75.0,3.111728330561728,28907.011345,89.220064,159.954165,86.04,0.198,86.261106,Yes,Yes,Yes,Yes,Yes,cosine+llm
165,5.0,202.0,10.958618165232284,75.0,7.076577559106737,28907.011345,89.220064,159.954165,86.04,0.198,143.768033,Yes,Yes,Yes,Yes,Yes,cosine+llm
166,5.0,374.0,23.421961448380483,75.0,6.072694616759309,28907.011345,89.220064,159.954165,86.04,0.198,110.574757,Yes,Yes,Yes,Yes,Yes,cosine+llm
167,2.0,384.0,13.185704219431754,75.0,2.228705815789513,28907.011345,89.220064,159.954165,86.04,0.198,91.143611,Yes,Yes,Yes,Yes,Yes,cosine+llm
168,6.0,229.0,20.69318735645388,75.0,8.580075385012904,28907.011345,89.220064,159.954165,86.04,0.198,107.620579,Yes,Yes,Yes,Yes,Yes,cosine+llm
169,1.0,374.0,7.788135598787839,75.0,1.5684055939540842,16055.972695,84.112732,441.88309,79.525,0.049,92.397149,Yes,Yes,Yes,Yes,Yes,cosine+llm
170,6.0,337.0,8.165340394522413,75.0,7.140458243022606,28907.011345,89.220064,159.954165,86.04,0.198,89.007588,Yes,Yes,Yes,Yes,Yes,cosine+llm
171,9.0,392.0,15.086505337939863,75.0,9.687160041346054,16579.370018,84.39136,415.15808,80.445,0.053,136.142401,Yes,Yes,Yes,Yes,Yes,cosine+llm
172,5.0,268.0,24.97365599750413,75.0,4.022820180529735,28907.011345,89.220064,159.954165,86.04,0.198,156.730261,Yes,Yes,Yes,Yes,Yes,cosine+llm
173,6.0,396.0,12.751368319736825,75.0,0.5846111141451852,28907.011345,89.220064,159.954165,86.04,0.198,125.287964,Yes,Yes,Yes,Yes,Yes,cosine+llm
174,5.0,364.0,4.566290041186938,75.0,3.058523038593316,28907.011345,89.220064,159.954165,86.04,0.198,91.555867,Yes,Yes,Yes,Yes,Yes,cosine+llm
175,8.0,287.0,13.925933864892968,75.0,8.218887196538585,28907.011345,89.220064,159.954165,86.04,0.198,92.987157,Yes,Yes,Yes,Yes,Yes,cosine+llm
176,3.0,228.0,9.28297460063218,75.0,1.8212905519285247,28907.011345,89.220064,159.954165,86.04,0.198,93.506981,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,3.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,7.0,311.0,14.042321511008153,75.0,8.560552915757832,16055.972695,84.112732,441.88309,79.525,0.049,172.179356,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,3.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,5.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,8.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,5.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,2.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,9.0,267.0,6.605498705389435,75.0,1.302387229490083,16579.370018,84.39136,415.15808,80.445,0.053,119.809313,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,10.0,328.0,19.61306740238221,75.0,0.710524926488742,16579.370018,84.39136,415.15808,80.445,0.053,184.848604,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,6.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,8.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,2.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,5.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,8.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,2.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,5.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
193,2.0,329.0,24.53963532783484,75.0,5.9025756468052,28907.011345,89.220064,159.954165,86.04,0.198,134.471653,Yes,Yes,Yes,Yes,Yes,cosine+llm
194,3.0,355.0,12.887887590794165,75.0,9.182542956964642,28907.011345,89.220064,159.954165,86.04,0.198,134.952186,Yes,Yes,Yes,Yes,Yes,cosine+llm
195,8.0,250.0,1.8884706722938285,75.0,0.8423730888651442,28907.011345,89.220064,159.954165,86.04,0.198,78.538535,Yes,Yes,Yes,Yes,Yes,cosine+llm
196,2.0,239.0,13.054987603191185,75.0,9.971898118691692,28907.011345,89.220064,159.954165,86.04,0.198,90.246887,Yes,Yes,Yes,Yes,Yes,cosine+llm
197,8.0,295.0,15.16433030342961,75.0,2.0577283332847887,28907.011345,89.220064,159.954165,86.04,0.198,119.989369,Yes,Yes,Yes,Yes,Yes,cosine+llm
198,3.0,395.0,21.87280752069317,75.0,6.4952702663091575,28907.011345,89.220064,159.954165,86.04,0.198,107.787821,Yes,Yes,Yes,Yes,Yes,cosine+llm
199,6.0,241.0,21.9805689773034,75.0,8.112056786380979,28907.011345,89.220064,159.954165,86.04,0.198,83.501615,Yes,Yes,Yes,Yes,Yes,cosine+llm
200,8.0,338.0,11.567349034496251,75.0,1.010588522704481,28907.011345,89.220064,159.954165,86.04,0.198,108.097894,Yes,Yes,Yes,Yes,Yes,cosine+llm
201,2.0,399.0,13.622826083381474,75.0,8.48802680306603,28907.011345,89.220064,159.954165,86.04,0.198,131.346351,Yes,Yes,Yes,Yes,Yes,cosine+llm
202,9.0,335.0,11.966273787381812,75.0,8.10798336403328,16579.370018,84.39136,415.15808,80.445,0.053,145.608157,Yes,Yes,Yes,Yes,Yes,cosine+llm
203,6.0,200.0,18.338651861695425,75.0,1.3130238266489915,28907.011345,89.220064,159.954165,86.04,0.198,103.631878,Yes,Yes,Yes,Yes,Yes,cosine+llm
204,8.0,353.0,10.839486873912746,75.0,9.428578544138745,28907.011345,89.220064,159.954165,86.04,0.198,129.645427,Yes,Yes,Yes,Yes,Yes,cosine+llm
205,4.0,282.0,16.71475183426561,75.0,0.6013132390610355,16579.370018,84.39136,415.15808,80.445,0.053,248.417543,Yes,Yes,Yes,Yes,Yes,cosine+llm
206,3.0,325.0,4.704669250517172,75.0,9.248904082785945,28907.011345,89.220064,159.954165,86.04,0.198,94.425273,Yes,Yes,Yes,Yes,Yes,cosine+llm
207,2.0,204.0,12.267774423633568,75.0,4.388248134662848,28907.011345,89.220064,159.954165,86.04,0.196,84.747855,Yes,Yes,Yes,Yes,Yes,cosine+llm
208,3.0,228.0,24.26088713378121,75.0,7.271865386593991,28907.011345,89.220064,159.954165,86.04,0.198,97.158602,Yes,Yes,Yes,Yes,Yes,cosine+llm
209,2.0,292.0,9.12546961723436,75.0,5.011651273011228,28907.011345,89.220064,159.954165,86.04,0.198,107.090952,Yes,Yes,Yes,Yes,Yes,cosine+llm
210,4.0,278.0,17.62491036608517,75.0,3.889021441815852,16579.370018,84.39136,415.15808,80.445,0.053,137.419575,Yes,Yes,Yes,Yes,Yes,cosine+llm
211,3.0,261.0,16.596079661902543,75.0,4.323973782440956,28907.011345,89.220064,159.954165,86.04,0.198,116.112504,Yes,Yes,Yes,Yes,Yes,cosine+llm
212,6.0,214.0,21.4423670164166,75.0,3.604038201463888,28907.011345,89.220064,159.954165,86.04,0.198,84.56913,Yes,Yes,Yes,Yes,Yes,cosine+llm
213,8.0,261.0,21.45619207758143,75.0,9.09221173713204,28907.011345,89.220064,159.954165,86.04,0.198,90.978244,Yes,Yes,Yes,Yes,Yes,cosine+llm
214,2.0,345.0,21.6242124200384,75.0,2.8223195133399965,28907.011345,89.220064,159.954165,86.04,0.198,144.146777,Yes,Yes,Yes,Yes,Yes,cosine+llm
215,8.0,220.0,10.12022554054372,75.0,4.515513163401899,28907.011345,89.220064,159.954165,86.04,0.198,96.092262,Yes,Yes,Yes,Yes,Yes,cosine+llm
216,5.0,221.0,8.599867694401592,75.0,1.5714509497808622,28907.011345,89.220064,159.954165,86.04,0.198,89.959702,Yes,Yes,Yes,Yes,Yes,cosine+llm
217,8.0,387.0,18.2492182053516,75.0,6.17965511999911,28907.011345,89.220064,159.954165,86.04,0.198,145.333603,Yes,Yes,Yes,Yes,Yes,cosine+llm
218,2.0,324.0,19.225643424024728,75.0,6.208073928455034,28907.011345,89.220064,159.954165,86.04,0.198,136.89624,Yes,Yes,Yes,Yes,Yes,cosine+llm
219,1.0,217.0,21.93719241756488,75.0,6.508056164693394,16579.370018,84.39136,415.15808,80.445,0.053,213.171847,Yes,Yes,Yes,Yes,Yes,cosine+llm
220,5.0,394.0,1.8615783961044776,75.0,5.039026938965342,28907.011345,89.220064,159.954165,86.04,0.198,122.760868,Yes,Yes,Yes,Yes,Yes,cosine+llm
221,2.0,336.0,2.6420979323572347,75.0,8.839507884173228,28907.011345,89.220064,159.954165,86.04,0.198,137.104804,Yes,Yes,Yes,Yes,Yes,cosine+llm
222,3.0,396.0,16.147864404511374,75.0,4.84240620660553,28907.011345,89.220064,159.954165,86.04,0.198,84.573354,Yes,Yes,Yes,Yes,Yes,cosine+llm
223,5.0,232.0,23.102298370727123,75.0,0.9684433554841742,28907.011345,89.220064,159.954165,86.04,0.198,117.048381,Yes,Yes,Yes,Yes,Yes,cosine+llm
224,2.0,232.0,24.93822215094917,75.0,3.891851232637737,28907.011345,89.220064,159.954165,86.04,0.198,122.386469,Yes,Yes,Yes,Yes,Yes,cosine+llm
225,2.0,368.0,18.92239280171025,75.0,4.250424729843678,28907.011345,89.220064,159.954165,86.04,0.198,120.42747,Yes,Yes,Yes,Yes,Yes,cosine+llm
226,7.0,321.0,11.415315326155016,75.0,6.462260003820508,16055.972695,84.112732,441.88309,79.525,0.049,93.820933,Yes,Yes,Yes,Yes,Yes,cosine+llm
227,2.0,340.0,3.362635033196751,75.0,7.99225962464183,28907.011345,89.220064,159.954165,86.04,0.198,123.417453,Yes,Yes,Yes,Yes,Yes,cosine+llm
228,2.0,242.0,16.20994789073899,75.0,2.566562775853786,28907.011345,89.220064,159.954165,86.04,0.198,147.188631,Yes,Yes,Yes,Yes,Yes,cosine+llm
229,5.0,267.0,21.94190158257017,75.0,9.941464045952737,28907.011345,89.220064,159.954165,86.04,0.198,119.348379,Yes,Yes,Yes,Yes,Yes,cosine+llm
230,5.0,335.0,11.648285239880938,75.0,5.482201161004438,28907.011345,89.220064,159.954165,86.04,0.198,97.416074,Yes,Yes,Yes,Yes,Yes,cosine+llm
231,6.0,355.0,17.65602790703763,75.0,0.2933468348912574,28907.011345,89.220064,159.954165,86.04,0.198,93.755144,Yes,Yes,Yes,Yes,Yes,cosine+llm
232,6.0,308.0,22.682177489211664,75.0,3.88673103035216,28907.011345,89.220064,159.954165,86.04,0.198,105.942405,Yes,Yes,Yes,Yes,Yes,cosine+llm
233,9.0,254.0,2.103783248253106,75.0,7.162369618976189,17088.92558,84.654295,392.413802,81.365,0.057,172.552713,Yes,Yes,Yes,Yes,Yes,cosine+llm
234,7.0,338.0,20.10744316389308,75.0,4.848875944992351,17088.92558,84.654295,392.413802,81.365,0.057,165.80404,Yes,Yes,Yes,Yes,Yes,cosine+llm
235,2.0,393.0,8.040826623165012,75.0,7.8362075477713855,28907.011345,89.220064,159.954165,86.04,0.198,100.330811,Yes,Yes,Yes,Yes,Yes,cosine+llm
236,8.0,386.0,9.996186154607557,75.0,3.5059377859197736,28907.011345,89.220064,159.954165,86.04,0.198,90.937037,Yes,Yes,Yes,Yes,Yes,cosine+llm
237,7.0,376.0,4.493675096785562,75.0,5.699946038974026,16055.972695,84.112732,441.88309,79.525,0.049,176.224641,Yes,Yes,Yes,Yes,Yes,cosine+llm
238,6.0,251.0,13.74799163557024,75.0,3.2838837448133127,28907.011345,89.220064,159.954165,86.04,0.198,79.921646,Yes,Yes,Yes,Yes,Yes,cosine+llm
239,3.0,382.0,14.582273485982483,75.0,2.777313279212841,28907.011345,89.220064,159.954165,86.04,0.196,80.533032,Yes,Yes,Yes,Yes,Yes,cosine+llm
240,8.0,279.0,20.020467373142875,75.0,0.358023380912005,28907.011345,89.220064,159.954165,86.04,0.198,153.215939,Yes,Yes,Yes,Yes,Yes,cosine+llm
241,2.0,302.0,5.079607577634336,75.0,6.011451892318576,28907.011345,89.220064,159.954165,86.04,0.198,96.064623,Yes,Yes,Yes,Yes,Yes,cosine+llm
242,8.0,371.0,2.8952404158398712,75.0,0.3901042593126834,28907.011345,89.220064,159.954165,86.04,0.198,153.992482,Yes,Yes,Yes,Yes,Yes,cosine+llm
243,2.0,366.0,21.90015036747652,75.0,8.125824720468588,28907.011345,89.220064,159.954165,86.04,0.198,98.550261,Yes,Yes,Yes,Yes,Yes,cosine+llm
244,8.0,295.0,15.87304884489797,75.0,2.8812333865467683,28907.011345,89.220064,159.954165,86.04,0.198,85.452721,Yes,Yes,Yes,Yes,Yes,cosine+llm
245,8.0,312.0,6.779915004551513,75.0,8.105673447371721,28907.011345,89.220064,159.954165,86.04,0.198,132.760949,Yes,Yes,Yes,Yes,Yes,cosine+llm
246,6.0,332.0,22.90789638456532,75.0,4.769675414572505,28907.011345,89.220064,159.954165,86.04,0.198,138.206253,Yes,Yes,Yes,Yes,Yes,cosine+llm
247,8.0,315.0,4.434825283084232,75.0,3.638585637448261,28907.011345,89.220064,159.954165,86.04,0.198,93.94191,Yes,Yes,Yes,Yes,Yes,cosine+llm
248,9.0,230.0,12.06759792051994,75.0,5.881490306527145,16579.370018,84.39136,415.15808,80.445,0.053,134.812284,Yes,Yes,Yes,Yes,Yes,cosine+llm
249,5.0,263.0,7.095456145925015,75.0,2.404345066416268,28907.011345,89.220064,159.954165,86.04,0.198,110.368254,Yes,Yes,Yes,Yes,Yes,cosine+llm
250,2.0,257.0,7.127840995819697,75.0,1.680285601998343,28907.011345,89.220064,159.954165,86.04,0.198,118.148517,Yes,Yes,Yes,Yes,Yes,cosine+llm
251,6.0,216.0,1.225538354916905,75.0,2.553784834615572,28907.011345,89.220064,159.954165,86.04,0.198,139.742656,Yes,Yes,Yes,Yes,Yes,cosine+llm
252,3.0,286.0,20.311193847403512,75.0,2.4874126720325447,28907.011345,89.220064,159.954165,86.04,0.198,120.691842,Yes,Yes,Yes,Yes,Yes,cosine+llm
253,2.0,205.0,22.6290261663732,75.0,5.383526689419322,28907.011345,89.220064,159.954165,86.04,0.198,90.683211,Yes,Yes,Yes,Yes,Yes,cosine+llm
254,7.0,350.0,17.262661256777903,75.0,7.933248399800575,16579.370018,84.39136,415.15808,80.445,0.053,325.314588,Yes,Yes,Yes,Yes,Yes,cosine+llm
255,5.0,341.0,4.791414929722887,75.0,7.396895361345229,28907.011345,89.220064,159.954165,86.04,0.198,138.724335,Yes,Yes,Yes,Yes,Yes,cosine+llm
256,5.0,258.0,11.601514806491547,75.0,7.66409226480336,28907.011345,89.220064,159.954165,86.04,0.198,144.54279,Yes,Yes,Yes,Yes,Yes,cosine+llm
257,3.0,350.0,9.29357498663396,75.0,9.483244534374585,28907.011345,89.220064,159.954165,86.04,0.198,132.4331,Yes,Yes,Yes,Yes,Yes,cosine+llm
258,10.0,256.0,15.101720923034115,75.0,5.799351875337961,17088.92558,84.654295,392.413802,81.365,0.057,169.068772,Yes,Yes,Yes,Yes,Yes,cosine+llm
259,1.0,201.0,16.334528856640294,75.0,9.828379894004524,17088.92558,84.654295,392.413802,81.365,0.057,293.200526,Yes,Yes,Yes,Yes,Yes,cosine+llm
260,5.0,218.0,11.183414523061543,75.0,3.945382963959618,28907.011345,89.220064,159.954165,86.04,0.198,133.992079,Yes,Yes,Yes,Yes,Yes,cosine+llm
261,5.0,381.0,7.00235738578483,75.0,9.358539717706297,28907.011345,89.220064,159.954165,86.04,0.198,93.726468,Yes,Yes,Yes,Yes,Yes,cosine+llm
262,2.0,361.0,21.28729420342237,75.0,9.916265017298512,28907.011345,89.220064,159.954165,86.04,0.198,92.6216,Yes,Yes,Yes,Yes,Yes,cosine+llm
263,7.0,215.0,5.781207978613416,75.0,1.819749110515368,16579.370018,84.39136,415.15808,80.445,0.053,245.001714,Yes,Yes,Yes,Yes,Yes,cosine+llm
264,3.0,258.0,10.232637975216292,75.0,2.4418562141503624,28907.011345,89.220064,159.954165,86.04,0.198,107.021045,Yes,Yes,Yes,Yes,Yes,cosine+llm
265,5.0,217.0,12.596993465421187,75.0,3.248243246089527,28907.011345,89.220064,159.954165,86.04,0.198,111.788759,Yes,Yes,Yes,Yes,Yes,cosine+llm
266,10.0,208.0,6.692936846261791,75.0,7.407240501094632,16579.370018,84.39136,415.15808,80.445,0.053,192.902347,Yes,Yes,Yes,Yes,Yes,cosine+llm
267,3.0,284.0,14.726144616417734,75.0,3.6519530136019136,28907.011345,89.220064,159.954165,86.04,0.198,155.725731,Yes,Yes,Yes,Yes,Yes,cosine+llm
268,8.0,218.0,14.79548632428748,75.0,5.956468698972799,28907.011345,89.220064,159.954165,86.04,0.198,114.589359,Yes,Yes,Yes,Yes,Yes,cosine+llm
269,10.0,331.0,24.82460904704554,75.0,7.064183540907145,16055.972695,84.112732,441.88309,79.525,0.049,179.704411,Yes,Yes,Yes,Yes,Yes,cosine+llm
270,3.0,260.0,8.085538093198464,75.0,3.581653269982572,28907.011345,89.220064,159.954165,86.04,0.198,94.735319,Yes,Yes,Yes,Yes,Yes,cosine+llm
271,3.0,271.0,24.4706676298447,75.0,5.7197485177196885,28907.011345,89.220064,159.954165,86.04,0.198,123.425276,Yes,Yes,Yes,Yes,Yes,cosine+llm
272,10.0,371.0,16.797515582288337,75.0,1.506812675109341,16579.370018,84.39136,415.15808,80.445,0.053,184.133578,Yes,Yes,Yes,Yes,Yes,cosine+llm
273,7.0,324.0,7.587529124277466,75.0,9.488848209854314,16055.972695,84.112732,441.88309,79.525,0.049,152.014758,Yes,Yes,Yes,Yes,Yes,cosine+llm
274,1.0,254.0,14.582296406936775,75.0,8.383298723260026,17088.92558,84.654295,392.413802,81.365,0.057,167.139881,Yes,Yes,Yes,Yes,Yes,cosine+llm
275,2.0,338.0,17.459187825616294,75.0,8.122971514821804,28907.011345,89.220064,159.954165,86.04,0.194,89.994595,Yes,Yes,Yes,Yes,Yes,cosine+llm
276,4.0,233.0,18.872052187967803,75.0,9.70683831254426,17088.92558,84.654295,392.413802,81.365,0.057,163.165715,Yes,Yes,Yes,Yes,Yes,cosine+llm
277,2.0,385.0,2.177062018623998,75.0,5.467033555057834,28907.011345,89.220064,159.954165,86.04,0.196,88.937666,Yes,Yes,Yes,Yes,Yes,cosine+llm
278,8.0,346.0,15.553755833835387,75.0,1.8380119998404427,28907.011345,89.220064,159.954165,86.04,0.198,106.279217,Yes,Yes,Yes,Yes,Yes,cosine+llm
279,9.0,347.0,12.921454876572888,75.0,0.4758410378809871,16579.370018,84.39136,415.15808,80.445,0.053,114.354568,Yes,Yes,Yes,Yes,Yes,cosine+llm
280,2.0,321.0,22.69972698144941,75.0,0.6560629703325869,28907.011345,89.220064,159.954165,86.04,0.196,113.064838,Yes,Yes,Yes,Yes,Yes,cosine+llm
281,8.0,262.0,7.868659635020668,75.0,6.056461585806374,28907.011345,89.220064,159.954165,86.04,0.198,83.876141,Yes,Yes,Yes,Yes,Yes,cosine+llm
282,9.0,400.0,20.17264286818237,75.0,0.2972870998966708,16055.972695,84.112732,441.88309,79.525,0.049,318.84844,Yes,Yes,Yes,Yes,Yes,cosine+llm
283,9.0,321.0,15.569559955942385,75.0,4.832090982845177,16055.972695,84.112732,441.88309,79.525,0.049,145.210198,Yes,Yes,Yes,Yes,Yes,cosine+llm
284,4.0,304.0,9.455702940047598,75.0,3.384166536384614,16579.370018,84.39136,415.15808,80.445,0.053,422.893292,Yes,Yes,Yes,Yes,Yes,cosine+llm
285,4.0,248.0,16.278829072141406,75.0,6.179934199858437,17585.686576,84.903187,372.787004,82.285,0.061,146.289637,Yes,Yes,Yes,Yes,Yes,cosine+llm
286,7.0,224.0,15.9013879151273,75.0,8.083809591769029,16055.972695,84.112732,441.88309,79.525,0.049,116.75487,Yes,Yes,Yes,Yes,Yes,cosine+llm
287,2.0,224.0,17.266347006960626,75.0,3.4735145382410475,28907.011345,89.220064,159.954165,86.04,0.198,113.226094,Yes,Yes,Yes,Yes,Yes,cosine+llm
288,10.0,368.0,18.30228104009701,75.0,1.856852739273978,17585.686576,84.903187,372.787004,82.285,0.061,245.064374,Yes,Yes,Yes,Yes,Yes,cosine+llm
289,5.0,310.0,16.820356967602088,75.0,8.044002001422735,28907.011345,89.220064,159.954165,86.04,0.198,106.620747,Yes,Yes,Yes,Yes,Yes,cosine+llm
290,5.0,290.0,21.1200908071004,75.0,8.695349271621772,28907.011345,89.220064,159.954165,86.04,0.198,120.278073,Yes,Yes,Yes,Yes,Yes,cosine+llm
291,3.0,308.0,16.07795448848556,75.0,0.6896040321658373,28907.011345,89.220064,159.954165,86.04,0.198,120.622489,Yes,Yes,Yes,Yes,Yes,cosine+llm
292,1.0,305.0,22.68168889775123,75.0,1.562348987962535,17088.92558,84.654295,392.413802,81.365,0.057,238.131606,Yes,Yes,Yes,Yes,Yes,cosine+llm
293,5.0,319.0,16.512174613372547,75.0,7.076493783150011,28907.011345,89.220064,159.954165,86.04,0.198,162.019654,Yes,Yes,Yes,Yes,Yes,cosine+llm
294,3.0,386.0,8.414389214863267,75.0,1.502361377077016,28907.011345,89.220064,159.954165,86.04,0.198,132.544919,Yes,Yes,Yes,Yes,Yes,cosine+llm
295,6.0,213.0,11.57975656390748,75.0,1.1981138607871584,28907.011345,89.220064,159.954165,86.04,0.198,137.755432,Yes,Yes,Yes,Yes,Yes,cosine+llm
296,6.0,372.0,14.909771328841666,75.0,5.310319297914414,28907.011345,89.220064,159.954165,86.04,0.198,86.058204,Yes,Yes,Yes,Yes,Yes,cosine+llm
297,1.0,367.0,18.57663443054172,75.0,3.712409538846698,16579.370018,84.39136,415.15808,80.445,0.053,364.800297,Yes,Yes,Yes,Yes,Yes,cosine+llm
298,8.0,365.0,3.1632010179092545,75.0,0.8180628999959574,28907.011345,89.220064,159.954165,86.04,0.198,101.571659,Yes,Yes,Yes,Yes,Yes,cosine+llm
299,7.0,225.0,8.082650839099726,75.0,7.074926295318006,17585.686576,84.903187,372.787004,82.285,0.061,326.451908,Yes,Yes,Yes,Yes,Yes,cosine+llm
300,5.0,215.0,18.93954075852092,75.0,6.655181572708458,28907.011345,89.220064,159.954165,86.04,0.198,95.729469,Yes,Yes,Yes,Yes,Yes,cosine+llm
301,10.0,303.0,5.215361690663359,75.0,5.901564965398748,16055.972695,84.112732,441.88309,79.525,0.049,107.145564,Yes,Yes,Yes,Yes,Yes,cosine+llm
302,2.0,386.0,4.171835145922805,75.0,3.4319546042939644,28907.011345,89.220064,159.954165,86.04,0.198,121.657193,Yes,Yes,Yes,Yes,Yes,cosine+llm
303,5.0,286.0,13.945786215626104,75.0,3.29377172329181,28907.011345,89.220064,159.954165,86.04,0.198,135.12046,Yes,Yes,Yes,Yes,Yes,cosine+llm
304,6.0,227.0,24.31574994907216,75.0,9.76102064668602,28907.011345,89.220064,159.954165,86.04,0.198,91.90571,Yes,Yes,Yes,Yes,Yes,cosine+llm
305,7.0,263.0,13.74045696886684,75.0,7.350285051703945,16579.370018,84.39136,415.15808,80.445,0.053,107.134093,Yes,Yes,Yes,Yes,Yes,cosine+llm
306,8.0,249.0,22.92368738756073,75.0,4.424996991002866,28907.011345,89.220064,159.954165,86.04,0.198,97.483771,Yes,Yes,Yes,Yes,Yes,cosine+llm
307,2.0,248.0,20.93134286961753,75.0,6.428733315397462,28907.011345,89.220064,159.954165,86.04,0.198,92.981559,Yes,Yes,Yes,Yes,Yes,cosine+llm
308,8.0,337.0,7.167282029518296,75.0,4.923280189386642,28907.011345,89.220064,159.954165,86.04,0.198,105.742639,Yes,Yes,Yes,Yes,Yes,cosine+llm
309,8.0,314.0,20.792555501017777,75.0,3.241105593179214,28907.011345,89.220064,159.954165,86.04,0.198,95.29525,Yes,Yes,Yes,Yes,Yes,cosine+llm
310,8.0,235.0,12.564347916969789,75.0,7.101110920239647,28907.011345,89.220064,159.954165,86.04,0.198,148.245108,Yes,Yes,Yes,Yes,Yes,cosine+llm
311,8.0,308.0,20.3557238510504,75.0,5.663575365887939,28907.011345,89.220064,159.954165,86.04,0.198,148.185798,Yes,Yes,Yes,Yes,Yes,cosine+llm
312,8.0,246.0,18.91742441720908,75.0,8.907042146441098,28907.011345,89.220064,159.954165,86.04,0.198,143.744336,Yes,Yes,Yes,Yes,Yes,cosine+llm
313,3.0,271.0,9.12916609124527,75.0,6.175718963825843,28907.011345,89.220064,159.954165,86.04,0.198,87.155064,Yes,Yes,Yes,Yes,Yes,cosine+llm
314,5.0,318.0,3.7640729787942258,75.0,3.632572916224959,28907.011345,89.220064,159.954165,86.04,0.198,99.932609,Yes,Yes,Yes,Yes,Yes,cosine+llm
315,5.0,263.0,24.109439028853064,75.0,6.688763527800191,28907.011345,89.220064,159.954165,86.04,0.198,88.666226,Yes,Yes,Yes,Yes,Yes,cosine+llm
316,7.0,219.0,4.378168360141184,75.0,8.163096940785504,16579.370018,84.39136,415.15808,80.445,0.053,238.366898,Yes,Yes,Yes,Yes,Yes,cosine+llm
317,2.0,313.0,24.19600502710605,75.0,3.8460026706572616,28907.011345,89.220064,159.954165,86.04,0.198,115.437617,Yes,Yes,Yes,Yes,Yes,cosine+llm
318,5.0,340.0,21.643374325571724,75.0,7.366550236315539,28907.011345,89.220064,159.954165,86.04,0.198,128.876853,Yes,Yes,Yes,Yes,Yes,cosine+llm
319,6.0,225.0,18.38120108981244,75.0,3.0157209207173348,28907.011345,89.220064,159.954165,86.04,0.196,140.021345,Yes,Yes,Yes,Yes,Yes,cosine+llm
