spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,scalarization
176,9.0,228.0,9.28297460063218,75.0,1.8212905519285247,18070.574171,85.139439,355.650108,83.205,0.065,69.335986,Yes,Yes,Yes,Yes,Yes,cosine+llm
176,10.0,228.0,9.28297460063218,75.0,1.8212905519285247,18544.403797,85.364258,340.535568,84.125,0.069,70.116923,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,1.0,275.0,14.246018009699464,75.0,9.525756407555066,18070.574171,85.139439,355.650108,83.205,0.065,118.919084,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,2.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,3.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,4.0,275.0,14.246018009699464,75.0,9.525756407555066,17585.686576,84.903187,372.787004,82.285,0.061,118.873531,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,5.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,6.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,7.0,275.0,14.246018009699464,75.0,9.525756407555066,18070.574171,85.139439,355.650108,83.205,0.065,118.919084,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,8.0,275.0,14.246018009699464,75.0,9.525756407555066,28907.011345,89.220064,159.954165,86.04,0.198,142.056513,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,9.0,275.0,14.246018009699464,75.0,9.525756407555066,17585.686576,84.903187,372.787004,82.285,0.061,118.873531,Yes,Yes,Yes,Yes,Yes,cosine+llm
177,10.0,275.0,14.246018009699464,75.0,9.525756407555066,17585.686576,84.903187,372.787004,82.285,0.061,118.873531,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,1.0,311.0,14.042321511008153,75.0,8.560552915757832,18544.403797,85.364258,340.535568,84.125,0.069,156.4535,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,2.0,311.0,14.042321511008153,75.0,8.560552915757832,28907.011345,89.220064,159.954165,86.04,0.198,151.346229,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,3.0,311.0,14.042321511008153,75.0,8.560552915757832,28907.011345,89.220064,159.954165,86.04,0.198,151.346229,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,4.0,311.0,14.042321511008153,75.0,8.560552915757832,18070.574171,85.139439,355.650108,83.205,0.065,158.39748,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,5.0,311.0,14.042321511008153,75.0,8.560552915757832,28907.011345,89.220064,159.954165,86.04,0.198,151.346229,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,6.0,311.0,14.042321511008153,75.0,8.560552915757832,28907.011345,89.220064,159.954165,86.04,0.198,151.346229,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,7.0,311.0,14.042321511008153,75.0,8.560552915757832,16055.972695,84.112732,441.88309,79.525,0.049,172.179356,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,8.0,311.0,14.042321511008153,75.0,8.560552915757832,28907.011345,89.220064,159.954165,86.04,0.198,151.346229,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,9.0,311.0,14.042321511008153,75.0,8.560552915757832,16579.370018,84.39136,415.15808,80.445,0.053,167.513788,Yes,Yes,Yes,Yes,Yes,cosine+llm
178,10.0,311.0,14.042321511008153,75.0,8.560552915757832,17585.686576,84.903187,372.787004,82.285,0.061,160.806111,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,1.0,240.0,11.928270804796025,75.0,5.603942239329045,16579.370018,84.39136,415.15808,80.445,0.053,73.595034,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,2.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,3.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,4.0,240.0,11.928270804796025,75.0,5.603942239329045,16579.370018,84.39136,415.15808,80.445,0.053,73.595034,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,5.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,6.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,7.0,240.0,11.928270804796025,75.0,5.603942239329045,18070.574171,85.139439,355.650108,83.205,0.065,72.883004,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,8.0,240.0,11.928270804796025,75.0,5.603942239329045,28907.011345,89.220064,159.954165,86.04,0.198,85.622586,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,9.0,240.0,11.928270804796025,75.0,5.603942239329045,17088.92558,84.654295,392.413802,81.365,0.057,73.166311,Yes,Yes,Yes,Yes,Yes,cosine+llm
179,10.0,240.0,11.928270804796025,75.0,5.603942239329045,17585.686576,84.903187,372.787004,82.285,0.061,72.944255,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,1.0,316.0,8.722656405496899,75.0,5.546196830820599,19461.71676,85.783623,315.030758,85.965,0.077,120.492895,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,2.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,3.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,4.0,316.0,8.722656405496899,75.0,5.546196830820599,18070.574171,85.139439,355.650108,83.205,0.065,117.341766,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,5.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,6.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,7.0,316.0,8.722656405496899,75.0,5.546196830820599,16579.370018,84.39136,415.15808,80.445,0.053,115.370969,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,8.0,316.0,8.722656405496899,75.0,5.546196830820599,28907.011345,89.220064,159.954165,86.04,0.198,152.222521,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,9.0,316.0,8.722656405496899,75.0,5.546196830820599,17088.92558,84.654295,392.413802,81.365,0.057,115.83213,Yes,Yes,Yes,Yes,Yes,cosine+llm
180,10.0,316.0,8.722656405496899,75.0,5.546196830820599,19461.71676,85.783623,315.030758,85.965,0.077,120.492895,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,1.0,200.0,5.52765696897053,75.0,1.0377802422212667,17088.92558,84.654295,392.413802,81.365,0.057,93.533054,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,2.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,3.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,4.0,200.0,5.52765696897053,75.0,1.0377802422212667,18070.574171,85.139439,355.650108,83.205,0.065,96.524441,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,5.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,6.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,7.0,200.0,5.52765696897053,75.0,1.0377802422212667,17585.686576,84.903187,372.787004,82.285,0.061,95.004259,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,8.0,200.0,5.52765696897053,75.0,1.0377802422212667,28907.011345,89.220064,159.954165,86.04,0.198,138.057872,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,9.0,200.0,5.52765696897053,75.0,1.0377802422212667,18070.574171,85.139439,355.650108,83.205,0.065,96.524441,Yes,Yes,Yes,Yes,Yes,cosine+llm
181,10.0,200.0,5.52765696897053,75.0,1.0377802422212667,17585.686576,84.903187,372.787004,82.285,0.061,95.004259,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,1.0,384.0,17.739962262893712,75.0,1.1088827517522704,17088.92558,84.654295,392.413802,81.365,0.057,58.497429,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,2.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,3.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,4.0,384.0,17.739962262893712,75.0,1.1088827517522704,18544.403797,85.364258,340.535568,84.125,0.069,60.182031,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,5.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,6.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,7.0,384.0,17.739962262893712,75.0,1.1088827517522704,17088.92558,84.654295,392.413802,81.365,0.057,58.497429,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,8.0,384.0,17.739962262893712,75.0,1.1088827517522704,28907.011345,89.220064,159.954165,86.04,0.198,79.493174,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,9.0,384.0,17.739962262893712,75.0,1.1088827517522704,18070.574171,85.139439,355.650108,83.205,0.065,59.562372,Yes,Yes,Yes,Yes,Yes,cosine+llm
182,10.0,384.0,17.739962262893712,75.0,1.1088827517522704,17088.92558,84.654295,392.413802,81.365,0.057,58.497429,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,1.0,384.0,14.723143407637629,75.0,7.958716453492277,18070.574171,85.139439,355.650108,83.205,0.065,104.542504,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,2.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,3.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,4.0,384.0,14.723143407637629,75.0,7.958716453492277,19007.901427,85.578683,327.087662,85.045,0.073,107.58001,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,5.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,6.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,7.0,384.0,14.723143407637629,75.0,7.958716453492277,17585.686576,84.903187,372.787004,82.285,0.061,103.094886,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,8.0,384.0,14.723143407637629,75.0,7.958716453492277,28907.011345,89.220064,159.954165,86.04,0.198,146.428234,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,9.0,384.0,14.723143407637629,75.0,7.958716453492277,19007.901427,85.578683,327.087662,85.045,0.073,107.58001,Yes,Yes,Yes,Yes,Yes,cosine+llm
183,10.0,384.0,14.723143407637629,75.0,7.958716453492277,17088.92558,84.654295,392.413802,81.365,0.057,101.720215,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,1.0,267.0,6.605498705389435,75.0,1.302387229490083,17088.92558,84.654295,392.413802,81.365,0.057,116.903525,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,2.0,267.0,6.605498705389435,75.0,1.302387229490083,28907.011345,89.220064,159.954165,86.04,0.198,104.377225,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,3.0,267.0,6.605498705389435,75.0,1.302387229490083,28907.011345,89.220064,159.954165,86.04,0.198,104.377225,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,4.0,267.0,6.605498705389435,75.0,1.302387229490083,17585.686576,84.903187,372.787004,82.285,0.061,114.546431,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,5.0,267.0,6.605498705389435,75.0,1.302387229490083,28907.011345,89.220064,159.954165,86.04,0.198,104.377225,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,6.0,267.0,6.605498705389435,75.0,1.302387229490083,28907.011345,89.220064,159.954165,86.04,0.198,104.377225,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,7.0,267.0,6.605498705389435,75.0,1.302387229490083,18070.574171,85.139439,355.650108,83.205,0.065,112.623257,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,8.0,267.0,6.605498705389435,75.0,1.302387229490083,28907.011345,89.220064,159.954165,86.04,0.198,104.377225,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,9.0,267.0,6.605498705389435,75.0,1.302387229490083,16579.370018,84.39136,415.15808,80.445,0.053,119.809313,Yes,Yes,Yes,Yes,Yes,cosine+llm
184,10.0,267.0,6.605498705389435,75.0,1.302387229490083,17088.92558,84.654295,392.413802,81.365,0.057,116.903525,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,1.0,328.0,19.61306740238221,75.0,0.710524926488742,19007.901427,85.578683,327.087662,85.045,0.073,165.438173,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,2.0,328.0,19.61306740238221,75.0,0.710524926488742,28907.011345,89.220064,159.954165,86.04,0.198,146.199651,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,3.0,328.0,19.61306740238221,75.0,0.710524926488742,28907.011345,89.220064,159.954165,86.04,0.198,146.199651,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,4.0,328.0,19.61306740238221,75.0,0.710524926488742,17088.92558,84.654295,392.413802,81.365,0.057,179.438153,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,5.0,328.0,19.61306740238221,75.0,0.710524926488742,28907.011345,89.220064,159.954165,86.04,0.198,146.199651,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,6.0,328.0,19.61306740238221,75.0,0.710524926488742,28907.011345,89.220064,159.954165,86.04,0.198,146.199651,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,7.0,328.0,19.61306740238221,75.0,0.710524926488742,18070.574171,85.139439,355.650108,83.205,0.065,171.226906,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,8.0,328.0,19.61306740238221,75.0,0.710524926488742,28907.011345,89.220064,159.954165,86.04,0.198,146.199651,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,9.0,328.0,19.61306740238221,75.0,0.710524926488742,17585.686576,84.903187,372.787004,82.285,0.061,174.96214,Yes,Yes,Yes,Yes,Yes,cosine+llm
185,10.0,328.0,19.61306740238221,75.0,0.710524926488742,16579.370018,84.39136,415.15808,80.445,0.053,184.848604,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,1.0,395.0,2.047535178335246,75.0,7.831503935362515,16579.370018,84.39136,415.15808,80.445,0.053,68.011321,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,2.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,3.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,4.0,395.0,2.047535178335246,75.0,7.831503935362515,16579.370018,84.39136,415.15808,80.445,0.053,68.011321,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,5.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,6.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,7.0,395.0,2.047535178335246,75.0,7.831503935362515,17585.686576,84.903187,372.787004,82.285,0.061,69.086249,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,8.0,395.0,2.047535178335246,75.0,7.831503935362515,28907.011345,89.220064,159.954165,86.04,0.198,93.153834,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,9.0,395.0,2.047535178335246,75.0,7.831503935362515,17088.92558,84.654295,392.413802,81.365,0.057,68.495725,Yes,Yes,Yes,Yes,Yes,cosine+llm
186,10.0,395.0,2.047535178335246,75.0,7.831503935362515,18544.403797,85.364258,340.535568,84.125,0.069,70.487489,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,1.0,245.0,18.8729236375647,75.0,2.3006525136089384,17088.92558,84.654295,392.413802,81.365,0.057,81.849743,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,2.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,3.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,4.0,245.0,18.8729236375647,75.0,2.3006525136089384,17585.686576,84.903187,372.787004,82.285,0.061,82.959343,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,5.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,6.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,7.0,245.0,18.8729236375647,75.0,2.3006525136089384,17585.686576,84.903187,372.787004,82.285,0.061,82.959343,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,8.0,245.0,18.8729236375647,75.0,2.3006525136089384,28907.011345,89.220064,159.954165,86.04,0.198,117.934828,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,9.0,245.0,18.8729236375647,75.0,2.3006525136089384,17088.92558,84.654295,392.413802,81.365,0.057,81.849743,Yes,Yes,Yes,Yes,Yes,cosine+llm
187,10.0,245.0,18.8729236375647,75.0,2.3006525136089384,18070.574171,85.139439,355.650108,83.205,0.065,84.127986,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,1.0,329.0,17.92546914460006,75.0,2.061517048287144,17585.686576,84.903187,372.787004,82.285,0.061,103.222368,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,2.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,3.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,4.0,329.0,17.92546914460006,75.0,2.061517048287144,16579.370018,84.39136,415.15808,80.445,0.053,104.694849,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,5.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,6.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,7.0,329.0,17.92546914460006,75.0,2.061517048287144,18070.574171,85.139439,355.650108,83.205,0.065,102.896948,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,8.0,329.0,17.92546914460006,75.0,2.061517048287144,28907.011345,89.220064,159.954165,86.04,0.198,117.274324,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,9.0,329.0,17.92546914460006,75.0,2.061517048287144,16579.370018,84.39136,415.15808,80.445,0.053,104.694849,Yes,Yes,Yes,Yes,Yes,cosine+llm
188,10.0,329.0,17.92546914460006,75.0,2.061517048287144,18544.403797,85.364258,340.535568,84.125,0.069,102.7701,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,1.0,227.0,20.473813661557045,75.0,4.065759915748041,17585.686576,84.903187,372.787004,82.285,0.061,89.451439,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,2.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,3.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,4.0,227.0,20.473813661557045,75.0,4.065759915748041,16579.370018,84.39136,415.15808,80.445,0.053,89.022611,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,5.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,6.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,7.0,227.0,20.473813661557045,75.0,4.065759915748041,17585.686576,84.903187,372.787004,82.285,0.061,89.451439,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,8.0,227.0,20.473813661557045,75.0,4.065759915748041,28907.011345,89.220064,159.954165,86.04,0.198,113.84352,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,9.0,227.0,20.473813661557045,75.0,4.065759915748041,18070.574171,85.139439,355.650108,83.205,0.065,89.904056,Yes,Yes,Yes,Yes,Yes,cosine+llm
189,10.0,227.0,20.473813661557045,75.0,4.065759915748041,18070.574171,85.139439,355.650108,83.205,0.065,89.904056,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,1.0,360.0,10.265890059783576,75.0,6.894224094152047,17585.686576,84.903187,372.787004,82.285,0.061,90.382078,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,2.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,3.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,4.0,360.0,10.265890059783576,75.0,6.894224094152047,17088.92558,84.654295,392.413802,81.365,0.057,90.556662,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,5.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,6.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,7.0,360.0,10.265890059783576,75.0,6.894224094152047,18544.403797,85.364258,340.535568,84.125,0.069,90.561442,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,8.0,360.0,10.265890059783576,75.0,6.894224094152047,28907.011345,89.220064,159.954165,86.04,0.198,107.603969,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,9.0,360.0,10.265890059783576,75.0,6.894224094152047,17088.92558,84.654295,392.413802,81.365,0.057,90.556662,Yes,Yes,Yes,Yes,Yes,cosine+llm
190,10.0,360.0,10.265890059783576,75.0,6.894224094152047,17088.92558,84.654295,392.413802,81.365,0.057,90.556662,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,1.0,276.0,16.928531907628834,75.0,9.381991490590435,17088.92558,84.654295,392.413802,81.365,0.057,72.112955,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,2.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,3.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,4.0,276.0,16.928531907628834,75.0,9.381991490590435,17585.686576,84.903187,372.787004,82.285,0.061,72.310362,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,5.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,6.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,7.0,276.0,16.928531907628834,75.0,9.381991490590435,16579.370018,84.39136,415.15808,80.445,0.053,72.073849,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,8.0,276.0,16.928531907628834,75.0,9.381991490590435,28907.011345,89.220064,159.954165,86.04,0.198,91.225028,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,9.0,276.0,16.928531907628834,75.0,9.381991490590435,18544.403797,85.364258,340.535568,84.125,0.069,73.043467,Yes,Yes,Yes,Yes,Yes,cosine+llm
191,10.0,276.0,16.928531907628834,75.0,9.381991490590435,18070.574171,85.139439,355.650108,83.205,0.065,72.629494,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,1.0,363.0,20.697941241029323,75.0,0.931990299858194,17585.686576,84.903187,372.787004,82.285,0.061,71.896978,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,2.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,3.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,4.0,363.0,20.697941241029323,75.0,0.931990299858194,16579.370018,84.39136,415.15808,80.445,0.053,70.446449,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,5.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,6.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,7.0,363.0,20.697941241029323,75.0,0.931990299858194,18070.574171,85.139439,355.650108,83.205,0.065,72.737304,Yes,Yes,Yes,Yes,Yes,cosine+llm
192,8.0,363.0,20.697941241029323,75.0,0.931990299858194,28907.011345,89.220064,159.954165,86.04,0.198,99.319043,Yes,Yes,Yes,Yes,Yes,cosine+llm
